1,prey.limb.length,prey.vision.distance,prey.vision.angle,freeze.distance,flight.initiation.distance,prey.exhaustion.distance,time.to.turn,time.spent.circling,predator.limb.length,predator.vision.distance,predator.vision.angle,predator.exhaustion.distance,kill.distance,obstacle.proportion,obstacle.radius,prey.obstacle.sensitivity,predator.obstacle.sensitivity,number.of.refuges,number.of.target.patches,prob.escape,prob.avoid.detection,mean.sim.time,median.sim.time,mean.prey.curviness,median.prey.curviness,mean.predator.curviness,median.predator.curviness,prob.escape.if.detected,mean.detect.time,median.detect.time,mean.pursuit.time,median.pursuit.time,mean.prey.escape.length,median.prey.escape.length,mean.predator.pursuit.length,median.predator.pursuit.length
predator-prey-model-revised-17_03_2020-PS_002.csv.2170,0.3,15,30,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.11,0.02,271.775,211.9,0.457847343,0.143765002,0.313090699,0.20484849,0.091836735,192.5403061,138.9,49.2627551,1.7,170.1083982,2.871714684,14.74706317,2.281237862
predator-prey-model-revised-17_03_2020-PS_002.csv.2275,0.3,15,60,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.13,0,270.858,238.95,0.907836916,0.199090337,0.293583245,0.273221409,0.13,196.7,144.15,58.7325,34.25,200.2246911,105.7870757,17.24953311,7.122578725
predator-prey-model-revised-17_03_2020-PS_002.csv.2368,0.3,15,90,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0.03,299.432,236.525,0.830494049,0.180840579,0.405838756,0.376922277,0.134020619,186.1659794,136.8,71.98762887,51.9,246.0133899,204.3638221,20.68922072,11.93410518
predator-prey-model-revised-17_03_2020-PS_002.csv.2470,0.3,15,120,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0,280.8235,271.225,0.391360485,0.174984859,0.32605633,0.384249343,0.16,186.9085,146.575,70.989,58.95,241.7199912,186.5146934,22.34865544,12.71334758
predator-prey-model-revised-17_03_2020-PS_002.csv.2583,0.3,15,150,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.3,0.03,349.2645,255.725,0.321245744,0.181821846,0.379349306,0.387300278,0.278350515,241.0721649,163.75,74.79020619,70,252.8736519,239.3718531,20.30323389,14.2054491
predator-prey-model-revised-17_03_2020-PS_002.csv.2673,0.3,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.21,0.01,314.26,257.725,0.230562288,0.171568667,0.416569326,0.38397737,0.202020202,211.4227273,128.95,78.98181818,79.6,269.8954058,271.6310541,21.78488761,16.94311882
predator-prey-model-revised-17_03_2020-PS_002.csv.2771,0.3,15,210,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.21,0.02,327.002,255.8,0.317721563,0.17926883,0.440068548,0.378690761,0.193877551,214.5806122,153.9,79.36938776,80.025,272.9566745,274.3157173,23.8692332,18.20917626
predator-prey-model-revised-17_03_2020-PS_002.csv.2876,0.3,15,240,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0.03,287.884,236.05,0.762322069,0.178518286,0.349626101,0.339750793,0.195876289,186.7845361,131.1,64.99587629,38.35,221.3159801,144.6054792,21.96772903,13.49101038
predator-prey-model-revised-17_03_2020-PS_002.csv.2973,0.3,15,270,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0,336.4255,293.825,0.259033738,0.193879952,0.405155975,0.408222844,0.22,226.294,151.7,86.9765,98.875,292.3692022,316.0502884,25.15705669,19.98472862
predator-prey-model-revised-17_03_2020-PS_002.csv.3068,0.3,15,300,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.01,327.4905,298.525,0.434182589,0.201892633,0.40386073,0.390531149,0.232323232,218.1621212,153.85,80.33181818,85.3,266.2494482,275.525453,25.59215225,20.53180595
predator-prey-model-revised-17_03_2020-PS_002.csv.3179,0.3,15,330,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.01,319.329,266.2,0.519021126,0.204363179,0.44346268,0.438362997,0.232323232,212.2616162,157.2,81.41262626,70.85,264.877034,231.9941017,25.38766835,20.72316447
predator-prey-model-revised-17_03_2020-PS_002.csv.3275,0.4,15,30,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.02,265.651,204.1,0.564265471,0.172428438,0.2839707,0.246974137,0.153061224,189.169898,112.15,52.09744898,6.725,153.3634168,24.78340646,16.39387491,3.194324881
predator-prey-model-revised-17_03_2020-PS_002.csv.3371,0.4,15,60,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.11,0.02,283.547,243.325,0.547872699,0.186862283,0.275215227,0.262402957,0.091836735,194.355102,147.25,60.84693878,14.45,178.4120711,44.61828383,19.00210032,8.607037505
predator-prey-model-revised-17_03_2020-PS_002.csv.3473,0.4,15,90,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.04,360.5735,312.875,0.89897047,0.189755287,0.308572512,0.33831928,0.208333333,244.5401042,183.275,74.87708333,57,220.516672,157.2755431,23.08137968,10.30335016
predator-prey-model-revised-17_03_2020-PS_002.csv.3567,0.4,15,120,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.21,0.03,306.7375,244.875,0.540410353,0.195318512,0.315817748,0.324925572,0.18556701,209.4948454,127.3,65.74690722,39.6,191.9995431,100.0273063,20.7207142,11.35227205
predator-prey-model-revised-17_03_2020-PS_002.csv.3676,0.4,15,150,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.25,0.06,328.5985,258.575,0.885027608,0.189952099,0.998913661,0.356433422,0.20212766,202.7085106,148.75,68.98989362,45.15,200.1765377,125.3302462,20.82556833,12.82390601
predator-prey-model-revised-17_03_2020-PS_002.csv.3773,0.4,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.12,0.01,298.0085,264.65,0.544153837,0.185935992,0.416747455,0.379218274,0.111111111,199.4005051,136.05,72.50252525,56.9,212.0924105,149.2670595,22.77054643,12.88684262
predator-prey-model-revised-17_03_2020-PS_002.csv.3876,0.4,15,210,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.23,0.02,319.045,264.925,0.271537249,0.185501048,0.379624025,0.373732629,0.214285714,204.2403061,155.525,88.1005102,92.425,257.2770307,264.4425203,25.82902127,21.83210717
predator-prey-model-revised-17_03_2020-PS_002.csv.3969,0.4,15,240,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0.02,334.413,289.1,0.263669715,0.199622393,0.4301331,0.379483073,0.204081633,213.4382653,172.2,86.14693878,77.125,248.0560783,206.3260385,28.20573307,18.587936
predator-prey-model-revised-17_03_2020-PS_002.csv.4073,0.4,15,270,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.01,300.3845,259.825,0.292960688,0.202718253,0.414205075,0.383318524,0.232323232,203.4828283,135.8,77.33888889,63.75,222.8915804,176.9662198,28.14888684,20.42259591
predator-prey-model-revised-17_03_2020-PS_002.csv.4176,0.4,15,300,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.23,0.01,309.9945,240.075,0.359995198,0.203145036,0.444482367,0.413819694,0.222222222,192.6257576,115.75,94.26565657,97.2,271.7254116,260.6644444,32.16324512,25.60850693
predator-prey-model-revised-17_03_2020-PS_002.csv.4275,0.4,15,330,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0.03,335.1905,267.6,0.274387992,0.196943226,0.436326553,0.40980495,0.195876289,201.4958763,142.25,87.14896907,74.05,249.9101192,220.5527959,26.73883122,22.54058848
predator-prey-model-revised-17_03_2020-PS_002.csv.4371,0.5,15,30,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.12,0.04,264.93,210.5,0.487538245,0.153537109,0.303287386,0.183336977,0.083333333,177.5786458,110.825,50.48125,2.375,135.2029551,3.656630616,15.01787887,2.827256913
predator-prey-model-revised-17_03_2020-PS_002.csv.4478,0.5,15,60,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.01,303.333,246.075,0.841130766,0.180926003,0.372980266,0.317441015,0.171717172,226.6575758,170.15,57.75757576,8.35,154.6621029,11.31125288,16.21157786,3.281299733
predator-prey-model-revised-17_03_2020-PS_002.csv.4569,0.5,15,90,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.14,0.01,289.5115,237.7,0.376239932,0.167220993,0.316340798,0.323827806,0.131313131,198.3464646,109.65,66.79090909,31.25,176.3697583,84.6579094,20.18355315,8.378709868
predator-prey-model-revised-17_03_2020-PS_002.csv.4671,0.5,15,120,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0.01,290.8155,241.475,0.561695211,0.179630265,0.341207007,0.329584683,0.151515152,207.2838384,131.3,62.79393939,18.5,165.2739642,44.87230557,23.76700295,9.250777213
predator-prey-model-revised-17_03_2020-PS_002.csv.4776,0.5,15,150,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.14,0.02,314.515,235.925,0.858528907,0.213139918,0.360852396,0.365032387,0.12244898,223.1163265,169.45,65.88265306,30.875,170.1242165,78.85410016,21.19027599,6.942017696
predator-prey-model-revised-17_03_2020-PS_002.csv.4873,0.5,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.03,308.1345,258.275,0.556958228,0.179868153,0.385257553,0.387169975,0.144329897,193.8412371,141.4,82.85206186,63.35,214.8735447,158.8870891,28.56001115,20.41015795
predator-prey-model-revised-17_03_2020-PS_002.csv.4976,0.5,15,210,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.03,319.595,257.425,0.36546465,0.205331694,0.470824318,0.425186996,0.154639175,208.1072165,149.8,81.57268041,59.2,209.6261221,146.5224068,24.79183913,20.09373273
predator-prey-model-revised-17_03_2020-PS_002.csv.5074,0.5,15,240,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.03,358.209,284.85,0.959835898,0.184408016,0.383217771,0.371412981,0.216494845,257.4154639,190.5,74.9314433,45.2,190.8069342,116.9827757,25.85900735,18.47604793
predator-prey-model-revised-17_03_2020-PS_002.csv.5168,0.5,15,270,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.01,318.739,289.875,0.321048039,0.190762212,0.399805916,0.370068493,0.161616162,214.1308081,184.25,83.7530303,64.9,217.1906886,171.3619933,27.50279279,18.55918847
predator-prey-model-revised-17_03_2020-PS_002.csv.5271,0.5,15,300,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.19,0.02,316.7965,277.95,0.625576647,0.200422897,0.389066984,0.379233748,0.173469388,197.8632653,170.85,92.7255102,83.875,235.0148385,209.6391087,32.41296251,21.46671847
predator-prey-model-revised-17_03_2020-PS_002.csv.5373,0.5,15,330,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0.02,370.6455,311.2,0.294033455,0.204357693,0.425115506,0.403461041,0.204081633,248.8704082,200.275,96.64540816,83.725,243.9204027,219.5559961,33.86089157,24.06126489
predator-prey-model-revised-17_03_2020-PS_002.csv.5477,0.6,15,30,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.13,0.04,288.057,222.2,1.187295901,0.169181461,0.257092431,0.055344784,0.09375,216.871875,166.675,34.26770833,0.55,80.9385223,0.262717051,11.77358676,0.560957199
predator-prey-model-revised-17_03_2020-PS_002.csv.5573,0.6,15,60,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.14,0.06,303.2845,231.375,0.731117803,0.160917937,0.303441152,0.129039523,0.085106383,209.6260638,157.45,50.56382979,1.125,120.7266924,2.337957986,15.88103905,2.902039999
predator-prey-model-revised-17_03_2020-PS_002.csv.5676,0.6,15,90,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.15,0.02,306.2175,261.5,1.313132605,0.19167099,0.259166149,0.298634648,0.132653061,190.2045918,128,75.54336735,19.125,177.4093869,38.66742024,30.82683138,15.82383706
predator-prey-model-revised-17_03_2020-PS_002.csv.5778,0.6,15,120,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.15,0.01,333.97,273.65,0.971794287,0.203909071,0.347563537,0.372043654,0.141414141,241.8136364,196.25,75.04848485,25.9,177.6004628,62.27462281,25.47621793,10.12187446
predator-prey-model-revised-17_03_2020-PS_002.csv.5882,0.6,15,150,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0.02,291.411,234.375,0.3408827,0.182645927,0.396241682,0.352270329,0.204081633,205.0260204,124.65,63.64285714,28,154.5010105,58.2421585,22.25393407,12.21024495
predator-prey-model-revised-17_03_2020-PS_002.csv.5975,0.6,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.22,0.03,300.8435,230.725,0.922982683,0.194952633,0.340319318,0.329299777,0.195876289,207.4917526,134.9,67.70463918,32.45,158.8290062,73.91306059,23.27175084,14.82918586
predator-prey-model-revised-17_03_2020-PS_002.csv.6076,0.6,15,210,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.21,0.03,344.819,301.7,0.835265206,0.203069946,0.377532359,0.354916492,0.18556701,244.0030928,209.6,73.60103093,47.2,173.204565,108.2615861,25.45587997,16.13803778
predator-prey-model-revised-17_03_2020-PS_002.csv.6173,0.6,15,240,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.2,0.01,294.286,250.875,0.542004783,0.182565167,0.421237259,0.373766928,0.191919192,186.5924242,130.7,84.22676768,60.9,199.8995742,159.5940686,28.47173315,15.97028075
predator-prey-model-revised-17_03_2020-PS_002.csv.6274,0.6,15,270,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.02,294.69,271.625,0.326809355,0.206923251,0.42636437,0.376935156,0.163265306,191.6979592,114.625,79.51581633,47.3,184.1706113,113.9647092,28.31987544,14.76006376
predator-prey-model-revised-17_03_2020-PS_002.csv.6369,0.6,15,300,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.27,0.05,338.8775,283.9,0.295217439,0.200006379,0.454488449,0.362199551,0.231578947,208.3731579,143.95,88.34842105,60.95,202.4043476,148.2743442,29.31818794,22.28556499
predator-prey-model-revised-17_03_2020-PS_002.csv.6467,0.6,15,330,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0.01,302.4225,236.15,0.356042427,0.223939382,0.421381319,0.405749767,0.151515152,214.4681818,150.1,74.40353535,49.3,168.0661503,103.7618612,29.13782859,20.07947007
predator-prey-model-revised-17_03_2020-PS_002.csv.6580,0.7,15,30,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.13,0.03,311.615,227.225,0.52623879,0.166806892,0.243823402,0.173000145,0.103092784,241.6515464,172.55,45.12525773,1.55,100.4999996,1.075168141,16.71945113,2.362734264
predator-prey-model-revised-17_03_2020-PS_002.csv.6673,0.7,15,60,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.11,0.01,265.691,210.575,0.897465391,0.173611937,0.285032643,0.20087243,0.101010101,199.9828283,155.7,53.41666667,2.15,119.0570658,1.331220915,17.05131459,2.789819158
predator-prey-model-revised-17_03_2020-PS_002.csv.6772,0.7,15,90,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.12,0.01,289.584,239.75,1.58703183,0.193714852,0.312134771,0.328637582,0.111111111,209.3424242,150,67.1010101,25.45,146.5535243,58.70002675,25.90153405,9.840664213
predator-prey-model-revised-17_03_2020-PS_002.csv.6871,0.7,15,120,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.04,289.5625,241.925,1.176942808,0.184505482,0.397089014,0.313975542,0.145833333,195.8401042,151.475,59.84270833,12.9,130.6249853,24.27890109,23.05338494,8.496071834
predator-prey-model-revised-17_03_2020-PS_002.csv.6971,0.7,15,150,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.01,321.2865,282.825,0.603760042,0.200743294,0.299271966,0.326154428,0.161616162,237.2782828,181.4,71.26818182,33.85,153.9898351,80.70066716,28.19172456,13.68433316
predator-prey-model-revised-17_03_2020-PS_002.csv.7065,0.7,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.11,0.02,292.839,239.875,0.328734319,0.19229812,0.337074405,0.34060825,0.091836735,195.0168367,117.575,75.98520408,36.675,167.2647481,83.62299518,28.07964303,19.16768198
predator-prey-model-revised-17_03_2020-PS_002.csv.7175,0.7,15,210,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.23,0.01,361.5455,317.75,0.468662789,0.210498669,0.401019674,0.370295932,0.222222222,267.8954545,195.55,75.01313131,48,160.9524846,97.64406562,31.71279582,20.84081586
predator-prey-model-revised-17_03_2020-PS_002.csv.7266,0.7,15,240,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.24,0.03,329.5855,256.9,0.299063558,0.197316532,0.420531395,0.36616497,0.216494845,222.9994845,137.05,82.62680412,64.9,178.646568,142.5009795,31.10254622,20.76883278
predator-prey-model-revised-17_03_2020-PS_002.csv.7372,0.7,15,270,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.28,0.02,302.7465,242.925,0.221667158,0.186738839,0.381652326,0.394437949,0.265306122,201.7280612,148.75,81.47602041,51.7,174.8057134,115.032341,29.88778325,21.20518884
predator-prey-model-revised-17_03_2020-PS_002.csv.7480,0.7,15,300,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0.02,316.7,259.275,0.324683216,0.200247919,0.432498907,0.407526084,0.142857143,210.8331633,115.575,85.37346939,52.225,180.5565004,98.90774431,32.42955389,21.03292139
predator-prey-model-revised-17_03_2020-PS_002.csv.7569,0.7,15,330,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.28,0.04,346.1225,255.5,0.344508695,0.208866684,0.353831951,0.340634313,0.25,241.1739583,167.6,73.67552083,42.775,158.4215567,88.02111188,27.99696454,22.03488162
predator-prey-model-revised-17_03_2020-PS_002.csv.7672,0.8,15,30,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.1,0.04,269.587,220.35,1.404439421,0.163352625,0.245641309,0.054491062,0.0625,196.0786458,141.475,41.2390625,0.6,83.59576095,0.280837867,16.32378536,0.637807302
predator-prey-model-revised-17_03_2020-PS_002.csv.7776,0.8,15,60,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.11,0.05,282.009,185.225,0.435472034,0.160169146,0.251362926,0.162229635,0.063157895,196.8468421,142.45,44.50684211,1.15,92.93857183,1.654385798,14.97221429,2.337184143
predator-prey-model-revised-17_03_2020-PS_002.csv.7876,0.8,15,90,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.12,0.06,308.1305,249,1.158520854,0.182540899,0.273394083,0.203555849,0.063829787,207.8132979,130.5,54.88776596,1.525,114.7321973,1.930914285,18.89518524,2.257345509
predator-prey-model-revised-17_03_2020-PS_002.csv.7973,0.8,15,120,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.14,0.04,300.549,270.525,0.746512519,0.208324961,0.301947593,0.253791693,0.104166667,211.6625,135.45,58.28229167,13.35,115.8002706,21.95010726,21.81291201,7.545479735
predator-prey-model-revised-17_03_2020-PS_002.csv.8067,0.8,15,150,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.15,0.04,319.9605,255.7,0.660737221,0.203217261,0.31477947,0.353591363,0.114583333,226.3572917,160.7,64.28958333,24.85,129.9841194,48.93041714,23.9719196,12.33963277
predator-prey-model-revised-17_03_2020-PS_002.csv.8171,0.8,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.19,0.02,313.2055,250.3,0.328777146,0.195433779,0.365150767,0.368258303,0.173469388,218.5892857,128.125,75.58571429,36.45,152.4822087,68.39138138,25.91248221,17.35937525
predator-prey-model-revised-17_03_2020-PS_002.csv.8273,0.8,15,210,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.25,0.05,328.1755,260.9,0.79774227,0.209206802,0.406293849,0.339537607,0.210526316,214.2084211,139.55,77.94263158,37.95,154.0146247,87.51312442,29.00765313,19.98997851
predator-prey-model-revised-17_03_2020-PS_002.csv.8366,0.8,15,240,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.21,0.02,270.196,217.225,0.418575787,0.210822886,0.354589794,0.34327183,0.193877551,184.6377551,100.475,69.13367347,35.625,137.5847228,76.14772234,27.58489276,17.51984813
predator-prey-model-revised-17_03_2020-PS_002.csv.8474,0.8,15,270,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.02,274.8035,236.575,0.472291831,0.222687489,0.35895983,0.359524347,0.153061224,194.5826531,137.5,65.55357143,39.925,127.7155348,89.40433337,28.40279181,20.62093427
predator-prey-model-revised-17_03_2020-PS_002.csv.8576,0.8,15,300,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.18,0.03,300.3825,245.05,0.634883597,0.223582881,0.361391839,0.348055628,0.154639175,212.4927835,150.1,62.86134021,33,122.8904325,74.82238698,26.08210481,20.57228792
predator-prey-model-revised-17_03_2020-PS_002.csv.8673,0.8,15,330,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.01,345.7565,271.8,0.386380478,0.232886234,0.375167733,0.369643889,0.161616162,264.4616162,198.9,70.81111111,34.8,135.1027114,58.25759445,30.33957896,20.69622168
predator-prey-model-revised-17_03_2020-PS_002.csv.8772,0.9,15,30,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.1,0.03,294.936,231.55,1.021809681,0.144497694,0.256135661,0.051252501,0.072164948,238.7695876,186.45,33.23350515,0.65,64.32614901,0.355935164,10.83877576,0.973829341
predator-prey-model-revised-17_03_2020-PS_002.csv.8871,0.9,15,60,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.14,0.04,313.4595,265.05,0.605080843,0.179964647,0.327926188,0.254661254,0.104166667,246.1890625,166.05,40.35208333,4.425,75.51676673,4.443322036,15.95012342,4.078450873
predator-prey-model-revised-17_03_2020-PS_002.csv.8973,0.9,15,90,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.16,0.04,281.004,190.075,0.610811363,0.194833536,0.3073573,0.305606118,0.125,196.1895833,114.425,54.95052083,14.15,102.3910203,26.12040248,23.77680616,13.74653904
predator-prey-model-revised-17_03_2020-PS_002.csv.9072,0.9,15,120,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.17,0.03,300.008,225.275,0.625164723,0.200134068,0.316743762,0.355504999,0.144329897,215.9731959,153.05,62.02886598,25.45,117.3238999,48.72832909,25.22067736,12.95059532
predator-prey-model-revised-17_03_2020-PS_002.csv.9174,0.9,15,150,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.1,0.01,258.741,212.075,0.415164828,0.205258731,0.305766253,0.350024586,0.090909091,186.4792929,125.5,60.33939394,18.3,116.883862,36.20309554,22.3194809,14.45059158
predator-prey-model-revised-17_03_2020-PS_002.csv.9268,0.9,15,180,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.15,0.05,314.021,235.125,0.994412274,0.227638232,0.322543673,0.336080321,0.105263158,218.4815789,135.75,60.07473684,20.45,110.4496801,34.82613826,26.03930096,16.16043599
predator-prey-model-revised-17_03_2020-PS_002.csv.9373,0.9,15,210,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.15,0.03,287.173,243,0.669459662,0.203283722,0.352942494,0.369573155,0.12371134,193.0886598,109.5,69.94175258,40.6,132.1482059,72.17294037,27.2034809,18.99196312
predator-prey-model-revised-17_03_2020-PS_002.csv.9469,0.9,15,240,10,5,510,3,1,0.5,15,180,510,1,0.05,1,0.99,0.99,1,0,0.23,0.03,308.804,250.725,0.761104802,0.216133351,0.403858062,0.379701638,0.206185567,228.4912371,190,57.5742268,28.65,107.057298,51.22892396,22.97762993,12.7026944
