BehaviorSpace results (NetLogo 6.1.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predator-prey-model-revised-17_03_2020-for_cheetah_vs_impala.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cheetah vs impala - acacia thicket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2020 11:53:01:752 +1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-200,200,-200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],prey-max-velocity,prey-agility,prey-acceleration,prey-deceleration,prey-vision-distance,prey-vision-angle,freeze-distance,flight-initiation-distance,prey-exhaustion-distance,time-to-turn,time-spent-circling,predator-max-velocity,predator-agility,predator-acceleration,predator-deceleration,predator-vision-distance,predator-vision-angle,predator-exhaustion-distance,kill-distance,obstacle-proportion,obstacle-radius,prey-obstacle-sensitivity,predator-obstacle-sensitivity,number-of-refuges,number-of-target-patches,[step],number-obstacles,count patches with [ pcolor = brown ] / count patches,prey-win,predator-win,detect-time,pursuit-time,sim-time,prey-escape-length,predator-pursuit-length,prey-curviness,predator-curviness,[ behaviour ] of one-of prey,[ behaviour ] of one-of predators,prey-detected
99,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
100,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,575,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
6,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2389,586,0.100005597,0,1,76.55,42.9,119.4,69.69854163,44.93332448,0.244849113,0.335054651,escape,pursue,1
4,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10714,573,0.100005597,0,1,96.65,401.25,535.65,599.5116006,228.3409227,0.369426301,0.774648195,escape,pursue,1
7,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,14.9,453.5,899.95,800.1205878,27.63231633,0.260016206,0.792655778,exhausted,search,1
3,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,14413,590,0.100005597,0,1,231.1,460.8,720.6,800.0700462,196.2264775,0.359427841,0.632315064,exhausted,pursue,1
5,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,8062,576,0.100005597,0,1,394.2,8.9,403.05,22.61969721,9.628322794,0.191521966,0.440132323,escape,pursue,1
1,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,12993,578,0.100005597,0,1,570.05,79.6,649.6,111.6634203,72.9266596,0.324094576,0.572494203,escape,pursue,1
8,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,568,0.100005597,1,0,899.95,0,899.95,0,0,0,0,forage,search,1
2,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
10,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,16513,584,0.100005597,0,1,661.65,162.3,825.6,224.9561858,137.1824586,0.451093607,0.604350604,escape,pursue,1
9,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,577,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
11,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,814.45,85.55,899.95,120.0600119,46.34800215,0.530842318,0.840769855,escape,pursue,1
13,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,567,0.100005597,1,0,636.65,190.75,899.95,294.3784868,41.20124711,0.355775161,0.712796066,forage,search,1
17,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,1877,574,0.100005597,0,1,74.15,19.7,93.8,27.94077994,15.60473313,0.526181621,0.393634665,circle,stalk,1
12,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,568,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
14,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,569,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
20,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10091,571,0.100005597,0,1,189.85,314.55,504.5,451.7257706,141.728248,0.445596881,0.540526081,escape,pursue,1
15,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,568,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
16,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
18,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
19,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
23,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,16299,566,0.100005597,0,1,333.55,481.35,814.9,729.8191449,169.6986879,0.38940723,0.710961243,escape,search,1
21,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,568,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
22,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,569,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
24,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,16164,569,0.100005597,0,1,365,443.2,808.15,670.4532474,278.5594245,0.391584387,0.762862219,escape,pursue,1
28,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,5787,579,0.100005597,0,1,4.75,289.3,289.3,427.1195654,220.2388451,0.378352172,0.593642333,escape,pursue,1
30,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6347,570,0.100005597,0,1,2.45,314.85,317.3,444.3292308,173.0688892,0.460192313,0.798284645,escape,pursue,1
26,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,132.65,492.05,899.95,775.6406682,75.54335612,0.460588841,0.719541605,forage,search,1
34,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,509,570,0.100005597,0,1,0.15,25.3,25.4,45.82447916,28.76870807,0.267562784,0.386189031,escape,pursue,1
35,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2876,581,0.100005597,0,1,0.05,143.75,143.75,185.0099102,88.08091049,0.417421656,0.849004517,escape,pursue,1
25,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,576,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
27,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,569,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
32,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,567,0.100005597,1,0,527.85,366.5,899.95,549.4587036,243.4298731,0.366280401,0.698464786,escape,pursue,1
39,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,689,578,0.100005597,0,1,3.9,30.55,34.4,41.70048716,28.27389317,0.311839569,0.520605969,escape,pursue,1
29,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
40,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6874,576,0.100005597,0,1,0.7,343,343.65,504.2125881,120.2214214,0.443669008,0.568354549,escape,pursue,1
31,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,568,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
33,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
38,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,580,0.100005597,1,0,61.1,307.25,899.95,461.6298803,95.22691572,0.430020988,0.515096237,escape,pursue,1
45,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,1907,587,0.100005597,0,1,0.05,95.25,95.3,157.1944126,79.28451453,0.303950686,0.645204273,escape,pursue,1
44,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,7434,570,0.100005597,0,1,32.6,339.1,371.65,488.6849095,210.8766948,0.37139922,0.709299436,escape,pursue,1
36,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,569,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
42,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6454,581,0.100005597,0,1,281.65,41.05,322.65,53.97511907,40.14825859,0.367812596,0.557558836,escape,pursue,1
43,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,9916,570,0.100005597,0,1,160.75,335.05,495.75,484.248374,272.7767555,0.343771505,0.630149097,escape,pursue,1
37,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,872.85,27.15,899.95,45.07942743,31.41741373,0.300074977,0.480791029,escape,pursue,1
47,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2310,574,0.100005597,0,1,33.25,82.25,115.45,121.5383432,67.16333725,0.406414242,0.638149692,escape,pursue,1
41,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10163,560,0.100005597,0,1,484.9,23.25,508.1,35.90645764,21.1037896,0.406160637,0.461347513,escape,pursue,1
50,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2447,582,0.100005597,0,1,73.2,49.15,122.3,55.12936904,30.71547983,0.684849837,0.652999779,escape,pursue,1
53,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10658,585,0.100005597,0,1,247.25,285.65,532.85,435.4549301,154.2895763,0.384353895,0.62057327,escape,pursue,1
54,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4673,577,0.100005597,0,1,147.95,85.7,233.6,138.5967071,70.05728552,0.274568018,0.543396582,escape,pursue,1
46,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
51,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,586,0.100005597,1,0,531.4,368.6,899.95,531.3532994,222.9601956,0.396737536,0.813241513,escape,pursue,1
56,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4304,570,0.100005597,0,1,74,141.25,215.15,209.3958971,110.2039474,0.412977293,0.680338456,escape,pursue,1
52,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,637.9,262.1,899.95,396.2152837,25.84894657,0.371466354,1.488847257,escape,search,1
60,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,288,571,0.100005597,0,1,0.05,14.35,14.35,16.86960071,16.85170598,0.585716619,0.415641017,escape,pursue,1
48,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
49,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
58,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4155,568,0.100005597,0,1,89.55,118.2,207.7,174.4888068,89.07380486,0.319837952,0.738807606,escape,pursue,1
61,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4577,570,0.100005597,0,1,1.6,228.8,228.8,345.5305809,176.1748744,0.355153344,0.553461538,escape,pursue,1
64,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,404,576,0.100005597,0,1,0.05,20.15,20.15,35.10118535,25.72556789,0.246812776,0.325244569,escape,search,1
66,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4780,566,0.100005597,0,1,0.05,238.95,238.95,321.3130192,186.4846197,0.390118101,0.675861327,escape,pursue,1
55,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
63,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6315,577,0.100005597,0,1,222.65,93.1,315.7,123.3441989,85.06524472,0.450332716,0.516680623,escape,pursue,1
69,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,3076,570,0.100005597,0,1,39.2,113.3,153.75,161.7639555,100.2627651,0.403068995,0.467944616,escape,pursue,1
57,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,592,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
62,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,571,0.100005597,1,0,172.7,454.45,899.95,675.2680713,268.8997585,0.355254139,0.758197704,forage,stalk,1
71,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,717,572,0.100005597,0,1,0.05,35.8,35.8,50.98295127,30.19379669,0.321773857,0.49567718,escape,pursue,1
59,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,15589,580,0.100005597,0,1,721.25,58.2,779.4,70.06556626,36.80833227,0.519622142,0.873229245,escape,pursue,1
68,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,5827,567,0.100005597,0,1,250.3,41.05,291.3,52.62472593,32.97852778,0.511367449,0.501663057,escape,pursue,1
74,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,2724,573,0.100005597,0,1,25.65,110.6,136.15,136.0080073,71.58596856,0.540698958,0.784695741,escape,pursue,1
72,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,13455,567,0.100005597,1,0,20.95,597.05,672.7,800.0935564,299.8855628,0.533855895,0.644905871,exhausted,pursue,1
65,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,569,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
67,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,581,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
76,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,9494,582,0.100005597,0,1,431.8,42.9,474.65,56.78459319,47.92935326,0.401551595,0.354396334,escape,pursue,1
75,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,12946,571,0.100005597,0,1,499.9,147.35,647.25,230.3858909,119.5172271,0.317259348,0.5872162,escape,pursue,1
79,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,10526,575,0.100005597,0,1,121.95,404.35,526.25,625.1140536,195.7614698,0.375069109,0.668362579,escape,pursue,1
70,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
80,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6698,572,0.100005597,0,1,194.8,140.1,334.85,182.6439338,91.03735892,0.42102623,0.811599737,escape,pursue,1
73,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,582,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
86,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,623,579,0.100005597,0,1,11.85,19.3,31.1,29.1199213,13.13657122,0.609694777,0.661294349,escape,pursue,1
82,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,582,0.100005597,1,0,153.65,540.6,899.95,800.1040714,209.3852448,0.408478354,0.81349293,exhausted,search,1
77,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
85,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,6749,572,0.100005597,0,1,187.85,149.6,337.4,239.3938995,115.2269059,0.26910054,0.592863108,escape,pursue,1
78,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
81,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,567,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
83,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,567,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
84,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,560,0.100005597,1,0,885.95,14.05,899.95,25.18469151,12.41445397,0.403851229,0.750499512,escape,pursue,1
87,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,585,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
88,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
89,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,566,0.100005597,1,0,90.2,0,899.95,0,0,0,0,forage,search,1
90,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,575,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
91,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,567,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
94,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,574,0.100005597,1,0,160,328.35,899.95,517.4734606,171.106605,0.363944268,0.542940217,forage,search,1
99,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,4461,571,0.100005597,0,1,140,83,223,131.7914269,73.16807186,0.309426813,0.55763473,escape,pursue,1
92,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,570,0.100005597,1,0,899.95,0,899.95,0,0,0,0,forage,stalk,1
93,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,569,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
95,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,15727,579,0.100005597,0,1,746.8,39.55,786.3,74.65651324,31.04162434,0.327352611,0.595389028,escape,pursue,1
96,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
97,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,579,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
98,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,578,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
100,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,18000,582,0.100005597,1,0,0,0,899.95,0,0,0,0,forage,search,0
2,13.8,3.429,5.7,6.3,50,240,50,30,800,3,3,19.9,3.569,8.3,10.6,50,180,300,0.66,0.1,1.5,0.99,0.99,0,0,1542,581,0.100005597,0,1,9.6,67.5,77.05,88.14440826,58.25706143,0.444204339,0.597568413,escape,pursue,1
